query, subject,identity, alignment_length, mismatches, gap_opens, q_start, q_end, s_start, s_end, evalue, bit_score,positives
BAO52956.1;Second_top_feature;Babuvirus,ACV30230.1,93.103,29,2,0,1,29,13,41,3.68E-09,57.4,93.1
BAO52956.1;Second_top_feature;Babuvirus,AAD53056.1,93.103,29,2,0,1,29,13,41,5.01E-09,57,93.1
BAO52956.1;Second_top_feature;Babuvirus,AKO71274.1,93.103,29,2,0,1,29,13,41,5.23E-09,57,93.1
BAO52956.1;Second_top_feature;Babuvirus,ALI57203.1,96.429,28,1,0,2,29,19,46,5.29E-09,57,96.43
BAO52956.1;Second_top_feature;Babuvirus,AKO71234.1,93.103,29,2,0,1,29,13,41,5.51E-09,57,93.1
BAO52956.1;Second_top_feature;Babuvirus,AEF13039.1,93.103,29,2,0,1,29,18,46,5.52E-09,57,93.1
BAO52956.1;Second_top_feature;Babuvirus,ACZ59094.1,93.103,29,2,0,1,29,18,46,5.76E-09,57,93.1
BAO52956.1;Second_top_feature;Babuvirus,AKO71279.1,89.655,29,3,0,1,29,13,41,8.43E-09,56.6,96.55
BAO52956.1;Second_top_feature;Babuvirus,AKO71176.1,93.103,29,2,0,1,29,13,41,1.30E-08,55.8,93.1
BAO52956.1;Second_top_feature;Babuvirus,AKO71153.1,93.103,29,2,0,1,29,13,41,1.40E-08,55.8,93.1
BAO52956.1;Second_top_feature;Babuvirus,AKO71184.1,93.103,29,2,0,1,29,13,41,1.43E-08,55.8,93.1
BAO52956.1;Second_top_feature;Babuvirus,AKO71175.1,93.103,29,2,0,1,29,13,41,1.43E-08,55.8,93.1
BAO52956.1;Second_top_feature;Babuvirus,AKO71168.1,93.103,29,2,0,1,29,13,41,1.43E-08,55.8,93.1
BAO52956.1;Second_top_feature;Babuvirus,AKO71222.1,93.103,29,2,0,1,29,13,41,1.45E-08,55.8,93.1
BAO52956.1;Second_top_feature;Babuvirus,AKO71230.1,93.103,29,2,0,1,29,13,41,1.48E-08,55.8,93.1
BAO52956.1;Second_top_feature;Babuvirus,AKO71238.1,93.103,29,2,0,1,29,13,41,1.54E-08,55.8,93.1
BAO52956.1;Second_top_feature;Babuvirus,AEL32437.1,93.103,29,2,0,1,29,13,41,1.54E-08,55.8,93.1
BAO52956.1;Second_top_feature;Babuvirus,AKO71207.1,93.103,29,2,0,1,29,13,41,1.59E-08,55.8,93.1
BAO52956.1;Second_top_feature;Babuvirus,AKO71269.1,93.103,29,2,0,1,29,13,41,1.64E-08,55.8,93.1
BAO52956.1;Second_top_feature;Babuvirus,AKO71254.1,93.103,29,2,0,1,29,13,41,1.64E-08,55.8,93.1
BAO52956.1;Second_top_feature;Babuvirus,AKO71252.1,93.103,29,2,0,1,29,13,41,1.64E-08,55.8,93.1
BAO52956.1;Second_top_feature;Babuvirus,AKO71198.1,93.103,29,2,0,1,29,13,41,1.66E-08,55.8,93.1
BAO52956.1;Second_top_feature;Babuvirus,AKO71219.1,93.103,29,2,0,1,29,13,41,1.68E-08,55.8,93.1
BAO52956.1;Second_top_feature;Babuvirus,AKO71212.1,93.103,29,2,0,1,29,13,41,1.68E-08,55.8,93.1
BAO52956.1;Second_top_feature;Babuvirus,AEL32431.1,93.103,29,2,0,1,29,13,41,1.68E-08,55.8,93.1
BAO52956.1;Second_top_feature;Babuvirus,NP_604477.1,93.103,29,2,0,1,29,18,46,1.69E-08,55.8,93.1
BAO52956.1;Second_top_feature;Babuvirus,AKO71159.1,93.103,29,2,0,1,29,13,41,1.73E-08,55.8,93.1
BAO52956.1;Second_top_feature;Babuvirus,AKO71209.1,93.103,29,2,0,1,29,13,41,1.79E-08,55.8,93.1
BAO52956.1;Second_top_feature;Babuvirus,AEL32432.1,93.103,29,2,0,1,29,13,41,1.79E-08,55.8,93.1
BAO52956.1;Second_top_feature;Babuvirus,AEL32435.1,93.103,29,2,0,1,29,13,41,1.83E-08,55.5,93.1
BAO52956.1;Second_top_feature;Babuvirus,ADO85406.1,96.296,27,1,0,3,29,20,46,2.53E-08,55.5,96.3
BAO52956.1;Second_top_feature;Babuvirus,AEF13041.1,89.655,29,3,0,1,29,18,46,3.00E-08,55.1,93.1
BAO52956.1;Second_top_feature;Babuvirus,ADO85404.1,89.655,29,3,0,1,29,18,46,3.30E-08,55.1,93.1
BAO52956.1;Second_top_feature;Babuvirus,AKO71277.1,89.655,29,3,0,1,29,13,41,8.57E-08,53.9,89.66
BAO52956.1;Second_top_feature;Babuvirus,AKO71161.1,92.857,28,2,0,2,29,14,41,9.33E-08,53.9,92.86
BAO52956.1;Second_top_feature;Babuvirus,AAK15067.1,89.655,29,3,0,1,29,13,41,1.05E-07,53.5,89.66
BAO52956.1;Second_top_feature;Babuvirus,AKO71173.1,89.655,29,3,0,1,29,13,41,1.82E-07,53.1,89.66
BAO52956.1;Second_top_feature;Babuvirus,ACF24825.1,89.655,29,3,0,1,29,13,41,2.52E-07,52.8,89.66
BAO52956.1;Second_top_feature;Babuvirus,AEL32436.1,89.655,29,3,0,1,29,13,41,2.57E-07,52.8,89.66
BAO52956.1;Second_top_feature;Babuvirus,AKO71249.1,89.655,29,3,0,1,29,13,41,2.98E-07,52.4,89.66
BAO52956.1;Second_top_feature;Babuvirus,AKO71288.1,89.655,29,3,0,1,29,13,41,4.50E-07,52,89.66
BAO52956.1;Second_top_feature;Babuvirus,AKO71162.1,86.207,29,4,0,1,29,13,41,2.90E-06,49.7,86.21
BAO52956.1;Second_top_feature;Babuvirus,AKO71166.1,86.207,29,4,0,1,29,13,41,4.90E-06,49.3,86.21
BAO52956.1;Second_top_feature;Babuvirus,AHF47929.1,65.517,29,10,0,1,29,13,41,0.002,42,79.31
BAO52956.1;Second_top_feature;Babuvirus,AHF47886.1,69.231,26,8,0,4,29,16,41,0.009,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,AHF47958.1,69.231,26,8,0,4,29,16,41,0.01,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,AHF47909.1,69.231,26,8,0,4,29,16,41,0.01,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,AHF47911.1,69.231,26,8,0,4,29,16,41,0.01,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,AHF47831.1,69.231,26,8,0,4,29,16,41,0.01,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,AHF47810.1,69.231,26,8,0,4,29,16,41,0.01,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,AHF47809.1,69.231,26,8,0,4,29,16,41,0.01,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,AHF47912.1,69.231,26,8,0,4,29,16,41,0.01,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,AHF47910.1,69.231,26,8,0,4,29,16,41,0.01,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,AHF47904.1,69.231,26,8,0,4,29,16,41,0.01,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,AHF47891.1,69.231,26,8,0,4,29,16,41,0.01,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,AHF47868.1,69.231,26,8,0,4,29,16,41,0.01,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,AHF47823.1,69.231,26,8,0,4,29,16,41,0.01,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,AGG38928.1,69.231,26,8,0,4,29,16,41,0.01,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,AHF47856.1,69.231,26,8,0,4,29,16,41,0.01,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,YP_009508036.1,69.231,26,8,0,4,29,16,41,0.01,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,AHF47902.1,69.231,26,8,0,4,29,16,41,0.01,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,AHF47874.1,69.231,26,8,0,4,29,16,41,0.01,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,AHF47864.1,69.231,26,8,0,4,29,16,41,0.01,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,AHF47857.1,69.231,26,8,0,4,29,16,41,0.01,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,AHF47816.1,69.231,26,8,0,4,29,16,41,0.01,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,AGG38925.1,69.231,26,8,0,4,29,16,41,0.01,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,AHF47894.1,69.231,26,8,0,4,29,16,41,0.01,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,AHF47885.1,69.231,26,8,0,4,29,16,41,0.01,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,AHF47811.1,69.231,26,8,0,4,29,16,41,0.01,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,AHF47881.1,69.231,26,8,0,4,29,16,41,0.011,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,AHF47828.1,69.231,26,8,0,4,29,16,41,0.011,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,AHF47806.1,69.231,26,8,0,4,29,16,41,0.011,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,AHF47920.1,69.231,26,8,0,4,29,16,41,0.011,40.4,80.77
BAO52956.1;Second_top_feature;Babuvirus,YP_001661657.1,69.231,26,8,0,4,29,16,41,0.018,39.7,76.92
BAO52956.1;Second_top_feature;Babuvirus,ABP96957.1,69.231,26,8,0,4,29,16,41,0.032,38.9,76.92
BAO52956.1;Second_top_feature;Babuvirus,AHF47919.1,65.385,26,9,0,4,29,16,41,0.033,38.9,76.92
BAO52956.1;Second_top_feature;Babuvirus,AAC98792.1,60.606,33,8,1,2,29,14,46,0.064,38.1,72.73
AKO71288.1;Second_top_feature;Babuvirus,AKO71288.1,100,29,0,0,1,29,13,41,1.31E-10,61.2,100
AKO71288.1;Second_top_feature;Babuvirus,AAP23061.1,93.103,29,2,0,1,29,5,33,2.30E-09,57.4,93.1
AKO71288.1;Second_top_feature;Babuvirus,ADO85404.1,93.103,29,2,0,1,29,18,46,4.35E-09,57.4,93.1
AKO71288.1;Second_top_feature;Babuvirus,AEX07802.1,93.103,29,2,0,1,29,5,33,6.24E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,AVP27302.1,93.103,29,2,0,1,29,4,32,7.45E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,AEL32439.1,93.103,29,2,0,1,29,13,41,7.47E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,AAL57032.1,93.103,29,2,0,1,29,13,41,7.47E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,ATY41386.1,93.103,29,2,0,1,29,9,37,7.49E-09,55.8,93.1
AKO71288.1;Second_top_feature;Babuvirus,AKO71279.1,93.103,29,2,0,1,29,13,41,7.63E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,ALI57199.1,93.103,29,2,0,1,29,18,46,7.71E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,AKO71162.1,93.103,29,2,0,1,29,13,41,7.96E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,ADO85413.1,93.103,29,2,0,1,29,13,41,8.05E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,ASV46567.1,93.103,29,2,0,1,29,13,41,8.05E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,AGI99515.1,93.103,29,2,0,1,29,18,46,8.05E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,ASV46566.1,93.103,29,2,0,1,29,13,41,8.13E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,AAD53060.1,93.103,29,2,0,1,29,13,41,8.13E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,AKO71179.1,93.103,29,2,0,1,29,13,41,8.13E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,AKO71171.1,93.103,29,2,0,1,29,13,41,8.13E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,BAB83925.1,93.103,29,2,0,1,29,13,41,8.22E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,ABH03037.1,93.103,29,2,0,1,29,13,41,8.22E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,BAC97819.1,93.103,29,2,0,1,29,13,41,8.22E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,ALI57224.1,93.103,29,2,0,1,29,18,46,8.22E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,ASU43932.1,93.103,29,2,0,1,29,13,41,8.26E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,ASU43932.1,93.103,29,2,0,1,29,13,41,8.26E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,ABY84647.1,93.103,29,2,0,1,29,13,41,8.31E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,ACZ59089.1,93.103,29,2,0,1,29,18,46,8.31E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,ACM51143.2,93.103,29,2,0,1,29,18,46,8.31E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,ALI57228.1,93.103,29,2,0,1,29,18,46,8.31E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,ABK96868.1,93.103,29,2,0,1,29,18,46,8.31E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,ACT36296.1,93.103,29,2,0,1,29,18,46,8.40E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,AKO71241.1,93.103,29,2,0,1,29,13,41,8.49E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,ADO85405.1,93.103,29,2,0,1,29,18,46,8.49E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,ALI57219.1,93.103,29,2,0,1,29,18,46,8.49E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,ALI57208.1,93.103,29,2,0,1,29,18,46,8.49E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,AAD53057.1,93.103,29,2,0,1,29,13,41,8.58E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,AKO71215.1,93.103,29,2,0,1,29,13,41,8.58E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,AON96269.1,93.103,29,2,0,1,29,18,46,8.58E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,ALI57226.1,93.103,29,2,0,1,29,18,46,8.58E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,CAL90982.1,93.103,29,2,0,1,29,18,46,8.58E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,ACZ59091.1,93.103,29,2,0,1,29,18,46,8.67E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,ALI57217.1,93.103,29,2,0,1,29,18,46,8.67E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,ALI57201.1,93.103,29,2,0,1,29,18,46,8.67E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,AEV53368.1,93.103,29,2,0,1,29,18,46,8.67E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,AKO71283.1,93.103,29,2,0,1,29,13,41,8.67E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,ALI57207.1,93.103,29,2,0,1,29,18,46,8.76E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,AEF13038.1,93.103,29,2,0,1,29,18,46,8.76E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,ASV46570.1,93.103,29,2,0,1,29,13,41,8.76E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,AKO71259.1,93.103,29,2,0,1,29,13,41,8.76E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,AKO71195.1,93.103,29,2,0,1,29,13,41,8.95E-09,56.2,93.1
AKO71288.1;Second_top_feature;Babuvirus,ALN12275.1,93.103,29,2,0,1,29,11,39,8.97E-09,56.2,93.1
AKO71288.1;Second_top_feature;Babuvirus,AEF13035.1,93.103,29,2,0,1,29,18,46,9.04E-09,56.6,93.1
AKO71288.1;Second_top_feature;Babuvirus,AAD53058.1,93.103,29,2,0,1,29,13,41,9.04E-09,56.2,93.1
AKO71288.1;Second_top_feature;Babuvirus,AKO71190.1,93.103,29,2,0,1,29,13,41,9.04E-09,56.2,93.1
AKO71288.1;Second_top_feature;Babuvirus,ADO85418.1,93.103,29,2,0,1,29,13,41,9.14E-09,56.2,93.1
AKO71288.1;Second_top_feature;Babuvirus,AAF78038.1,93.103,29,2,0,1,29,13,41,9.14E-09,56.2,93.1
AKO71288.1;Second_top_feature;Babuvirus,AEF97830.1,93.103,29,2,0,1,29,13,41,9.14E-09,56.2,93.1
AKO71288.1;Second_top_feature;Babuvirus,AKO71182.1,93.103,29,2,0,1,29,13,41,9.24E-09,56.2,93.1
AKO71288.1;Second_top_feature;Babuvirus,ACN79534.1,93.103,29,2,0,1,29,13,41,9.34E-09,56.2,93.1
AKO71288.1;Second_top_feature;Babuvirus,AXF48029.1,93.103,29,2,0,1,29,13,41,9.34E-09,56.2,93.1
AKO71288.1;Second_top_feature;Babuvirus,AKO71262.1,93.103,29,2,0,1,29,13,41,9.34E-09,56.2,93.1
AKO71288.1;Second_top_feature;Babuvirus,AKO71221.1,93.103,29,2,0,1,29,13,41,9.34E-09,56.2,93.1
AKO71288.1;Second_top_feature;Babuvirus,BAG69618.1,93.103,29,2,0,1,29,13,41,9.44E-09,56.2,93.1
AKO71288.1;Second_top_feature;Babuvirus,ANV20586.1,93.103,29,2,0,1,29,13,41,9.64E-09,56.2,93.1
AKO71288.1;Second_top_feature;Babuvirus,AKO71275.1,93.103,29,2,0,1,29,13,41,9.64E-09,56.2,93.1
AKO71288.1;Second_top_feature;Babuvirus,AAK15066.1,93.103,29,2,0,1,29,13,41,9.64E-09,56.2,93.1
AKO71288.1;Second_top_feature;Babuvirus,AKO71180.1,93.103,29,2,0,1,29,13,41,9.74E-09,56.2,93.1
AKO71288.1;Second_top_feature;Babuvirus,AKO71255.1,93.103,29,2,0,1,29,13,41,9.84E-09,56.2,93.1
AKO71288.1;Second_top_feature;Babuvirus,AEF13037.1,93.103,29,2,0,1,29,18,46,9.95E-09,56.2,93.1
AKO71288.1;Second_top_feature;Babuvirus,ABY61231.1,93.103,29,2,0,1,29,13,41,1.01E-08,56.2,93.1
AKO71288.1;Second_top_feature;Babuvirus,ADO85414.1,93.103,29,2,0,1,29,13,41,1.02E-08,56.2,93.1
AKO71288.1;Second_top_feature;Babuvirus,ASU43922.1,93.103,29,2,0,1,29,13,41,1.12E-08,56.2,93.1
AKO71288.1;Second_top_feature;Babuvirus,ASU43922.1,93.103,29,2,0,1,29,13,41,1.12E-08,56.2,93.1
AKO71288.1;Second_top_feature;Babuvirus,ACV30231.1,89.655,29,3,0,1,29,13,41,2.75E-08,55.1,89.66
AKO71288.1;Second_top_feature;Babuvirus,ACV30230.1,89.655,29,3,0,1,29,13,41,2.84E-08,55.1,89.66
AKO71288.1;Second_top_feature;Babuvirus,AEL32436.1,93.103,29,2,0,1,29,13,41,2.93E-08,55.1,93.1
AKO71288.1;Second_top_feature;Babuvirus,ACZ59094.1,89.655,29,3,0,1,29,18,46,3.46E-08,55.1,89.66
AKO71288.1;Second_top_feature;Babuvirus,AAD53056.1,89.655,29,3,0,1,29,13,41,3.63E-08,54.7,89.66
AKO71288.1;Second_top_feature;Babuvirus,AEF13039.1,89.655,29,3,0,1,29,18,46,3.77E-08,54.7,89.66
AKO71288.1;Second_top_feature;Babuvirus,ALI57203.1,92.857,28,2,0,2,29,19,46,5.23E-08,54.3,92.86
AKO71288.1;Second_top_feature;Babuvirus,AKO71274.1,89.655,29,3,0,1,29,13,41,5.48E-08,54.3,89.66
AKO71288.1;Second_top_feature;Babuvirus,BAO52956.1,89.655,29,3,0,1,29,13,41,7.37E-08,53.9,89.66
AKO71288.1;Second_top_feature;Babuvirus,AKO71176.1,89.655,29,3,0,1,29,13,41,1.19E-07,53.5,89.66
AKO71288.1;Second_top_feature;Babuvirus,ARE67988.1,89.655,29,3,0,1,29,13,41,1.21E-07,53.5,89.66
AKO71288.1;Second_top_feature;Babuvirus,AKO71230.1,89.655,29,3,0,1,29,13,41,1.30E-07,53.5,89.66
AKO71288.1;Second_top_feature;Babuvirus,AKO71175.1,89.655,29,3,0,1,29,13,41,1.30E-07,53.5,89.66
AKO71288.1;Second_top_feature;Babuvirus,AKO71184.1,89.655,29,3,0,1,29,13,41,1.33E-07,53.1,89.66
AKO71288.1;Second_top_feature;Babuvirus,AKO71153.1,89.655,29,3,0,1,29,13,41,1.33E-07,53.1,89.66
AKO71288.1;Second_top_feature;Babuvirus,AKO71207.1,89.655,29,3,0,1,29,13,41,1.36E-07,53.1,89.66
AKO71288.1;Second_top_feature;Babuvirus,AKO71168.1,89.655,29,3,0,1,29,13,41,1.46E-07,53.1,89.66
AKO71288.1;Second_top_feature;Babuvirus,AEL32437.1,89.655,29,3,0,1,29,13,41,1.46E-07,53.1,89.66
AKO71288.1;Second_top_feature;Babuvirus,AKO71254.1,89.655,29,3,0,1,29,13,41,1.48E-07,53.1,89.66
AKO71288.1;Second_top_feature;Babuvirus,AKO71238.1,89.655,29,3,0,1,29,13,41,1.48E-07,53.1,89.66
AKO71288.1;Second_top_feature;Babuvirus,AKO71198.1,89.655,29,3,0,1,29,13,41,1.48E-07,53.1,89.66
AKO71288.1;Second_top_feature;Babuvirus,AKO71222.1,89.655,29,3,0,1,29,13,41,1.51E-07,53.1,89.66
AKO71288.1;Second_top_feature;Babuvirus,AKO71212.1,89.655,29,3,0,1,29,13,41,1.53E-07,53.1,89.66
AKO71288.1;Second_top_feature;Babuvirus,AEL32431.1,89.655,29,3,0,1,29,13,41,1.53E-07,53.1,89.66
AKO71288.1;Second_top_feature;Babuvirus,AKO71159.1,89.655,29,3,0,1,29,13,41,1.54E-07,53.1,89.66
AKO71288.1;Second_top_feature;Babuvirus,AKO71219.1,89.655,29,3,0,1,29,13,41,1.61E-07,53.1,89.66
AKO71288.1;Second_top_feature;Babuvirus,AKO71252.1,89.655,29,3,0,1,29,13,41,1.63E-07,53.1,89.66
AKO71288.1;Second_top_feature;Babuvirus,AKO71269.1,89.655,29,3,0,1,29,13,41,1.64E-07,53.1,89.66
AKO71288.1;Second_top_feature;Babuvirus,AKO71234.1,86.207,29,4,0,1,29,13,41,1.72E-07,53.1,89.66
AKO71288.1;Second_top_feature;Babuvirus,AEL32435.1,89.655,29,3,0,1,29,13,41,1.72E-07,53.1,89.66
AKO71288.1;Second_top_feature;Babuvirus,AKO71209.1,89.655,29,3,0,1,29,13,41,1.73E-07,53.1,89.66
AKO71288.1;Second_top_feature;Babuvirus,AEL32432.1,89.655,29,3,0,1,29,13,41,1.73E-07,53.1,89.66
AKO71288.1;Second_top_feature;Babuvirus,NP_604477.1,89.655,29,3,0,1,29,18,46,1.95E-07,53.1,89.66
AKO71288.1;Second_top_feature;Babuvirus,ADO85406.1,92.593,27,2,0,3,29,20,46,2.65E-07,52.8,92.59
AKO71288.1;Second_top_feature;Babuvirus,AEF13041.1,86.207,29,4,0,1,29,18,46,4.58E-07,52,89.66
AKO71288.1;Second_top_feature;Babuvirus,AKO71277.1,86.207,29,4,0,1,29,13,41,8.26E-07,51.2,86.21
AKO71288.1;Second_top_feature;Babuvirus,AKO71161.1,89.286,28,3,0,2,29,14,41,8.52E-07,51.2,89.29
AKO71288.1;Second_top_feature;Babuvirus,AAK15067.1,86.207,29,4,0,1,29,13,41,1.07E-06,50.8,86.21
AKO71288.1;Second_top_feature;Babuvirus,AKO71173.1,86.207,29,4,0,1,29,13,41,1.40E-06,50.8,86.21
AKO71288.1;Second_top_feature;Babuvirus,ACF24825.1,86.207,29,4,0,1,29,13,41,2.57E-06,50.1,86.21
AKO71288.1;Second_top_feature;Babuvirus,AKO71249.1,86.207,29,4,0,1,29,13,41,2.71E-06,50.1,86.21
AKO71288.1;Second_top_feature;Babuvirus,AKO71166.1,82.759,29,5,0,1,29,13,41,8.12E-05,45.8,82.76
AKO71288.1;Second_top_feature;Babuvirus,AHF47929.1,68.966,29,9,0,1,29,13,41,0.001,42.7,79.31
AKO71288.1;Second_top_feature;Babuvirus,AHF47958.1,73.077,26,7,0,4,29,16,41,0.004,41.6,80.77
AKO71288.1;Second_top_feature;Babuvirus,AHF47911.1,73.077,26,7,0,4,29,16,41,0.004,41.6,80.77
AKO71288.1;Second_top_feature;Babuvirus,AHF47910.1,73.077,26,7,0,4,29,16,41,0.004,41.6,80.77
AKO71288.1;Second_top_feature;Babuvirus,AHF47909.1,73.077,26,7,0,4,29,16,41,0.004,41.6,80.77
AKO71288.1;Second_top_feature;Babuvirus,AHF47904.1,73.077,26,7,0,4,29,16,41,0.004,41.6,80.77
AKO71288.1;Second_top_feature;Babuvirus,AHF47891.1,73.077,26,7,0,4,29,16,41,0.004,41.6,80.77
AKO71288.1;Second_top_feature;Babuvirus,AHF47886.1,73.077,26,7,0,4,29,16,41,0.004,41.6,80.77
AKO71288.1;Second_top_feature;Babuvirus,AHF47856.1,73.077,26,7,0,4,29,16,41,0.004,41.6,80.77
AKO71288.1;Second_top_feature;Babuvirus,AHF47809.1,73.077,26,7,0,4,29,16,41,0.004,41.6,80.77
AKO71288.1;Second_top_feature;Babuvirus,AHF47874.1,73.077,26,7,0,4,29,16,41,0.004,41.6,80.77
AKO71288.1;Second_top_feature;Babuvirus,AGG38928.1,73.077,26,7,0,4,29,16,41,0.004,41.6,80.77
AKO71288.1;Second_top_feature;Babuvirus,AHF47912.1,73.077,26,7,0,4,29,16,41,0.004,41.2,80.77
AKO71288.1;Second_top_feature;Babuvirus,AHF47806.1,68.966,29,9,0,1,29,13,41,0.005,41.2,75.86
AKO71288.1;Second_top_feature;Babuvirus,AHF47810.1,73.077,26,7,0,4,29,16,41,0.005,41.2,80.77
AKO71288.1;Second_top_feature;Babuvirus,AHF47885.1,73.077,26,7,0,4,29,16,41,0.005,41.2,80.77
AKO71288.1;Second_top_feature;Babuvirus,AHF47920.1,68.966,29,9,0,1,29,13,41,0.005,41.2,75.86
AKO71288.1;Second_top_feature;Babuvirus,AHF47902.1,73.077,26,7,0,4,29,16,41,0.005,41.2,80.77
AKO71288.1;Second_top_feature;Babuvirus,AHF47894.1,73.077,26,7,0,4,29,16,41,0.005,41.2,80.77
AKO71288.1;Second_top_feature;Babuvirus,AHF47868.1,73.077,26,7,0,4,29,16,41,0.005,41.2,80.77
AKO71288.1;Second_top_feature;Babuvirus,AHF47864.1,73.077,26,7,0,4,29,16,41,0.005,41.2,80.77
AKO71288.1;Second_top_feature;Babuvirus,AHF47816.1,73.077,26,7,0,4,29,16,41,0.005,41.2,80.77
AKO71288.1;Second_top_feature;Babuvirus,AHF47823.1,73.077,26,7,0,4,29,16,41,0.005,41.2,80.77
AKO71288.1;Second_top_feature;Babuvirus,YP_009508036.1,73.077,26,7,0,4,29,16,41,0.005,41.2,80.77
AKO71288.1;Second_top_feature;Babuvirus,AHF47857.1,73.077,26,7,0,4,29,16,41,0.006,40.8,80.77
AKO71288.1;Second_top_feature;Babuvirus,AHF47811.1,73.077,26,7,0,4,29,16,41,0.006,40.8,80.77
AKO71288.1;Second_top_feature;Babuvirus,AHF47831.1,73.077,26,7,0,4,29,16,41,0.006,40.8,80.77
AKO71288.1;Second_top_feature;Babuvirus,AGG38925.1,73.077,26,7,0,4,29,16,41,0.007,40.8,80.77
AKO71288.1;Second_top_feature;Babuvirus,AHF47828.1,73.077,26,7,0,4,29,16,41,0.007,40.8,80.77
AKO71288.1;Second_top_feature;Babuvirus,AHF47881.1,73.077,26,7,0,4,29,16,41,0.007,40.8,80.77
